candidate_path,reference_path,line_number,reference_scope,reference_kind,matched_token,disposition
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,107,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r2/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,108,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r2/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,120,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,121,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,127,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,132,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,133,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-librime-1.17.0/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,137,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-yune/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,142,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,143,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-yune/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,144,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-a-yune/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,150,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-b-yune-product/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,155,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,156,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r3/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,168,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,169,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,175,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,180,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,181,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-librime-1.17.0/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,185,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-yune/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,190,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,191,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-yune/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,192,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-a-yune/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,198,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-b-yune-product/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,203,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,204,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r4/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,222,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,223,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,229,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,234,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,235,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-librime-1.17.0/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,239,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-yune/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,244,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,245,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-yune/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,246,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-a-yune/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,252,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-b-yune-product/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,257,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/full-local-evidence-file-manifest.csv,258,evidence-manifest,unresolved-path-reference,m59-i0-fixed-45775182-r5-retry1/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,13,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,18,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,19,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,25,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,30,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,31,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-librime-1.17.0/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,35,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-yune/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,40,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,41,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-yune/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,42,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-a-yune/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,48,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-b-yune-product/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,53,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,54,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r1/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,60,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,65,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,66,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,72,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,77,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,78,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-librime-1.17.0/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,82,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-yune/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,87,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,88,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-yune/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,89,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-a-yune/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,95,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-b-yune-product/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,100,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-b-yune-product/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,101,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r2/track-b-yune-product/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,107,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,112,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,113,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/startup_session_trace.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,119,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/track-a-librime-1.17.0/m37_metrics.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,124,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/track-a-librime-1.17.0/samples.csv,informational
,docs/reports/evidence/m59-closeout-baseline/rejected-variable-dll-round/full-local-evidence-file-manifest.csv,125,evidence-manifest,unresolved-path-reference,m59-i0-45775182-r3/track-a-librime-1.17.0/startup_session_trace.csv,informational
